NOME_NEGOCIO,SETOR_ATIVIDADE,BAIRRO,CODIGO_CNAE,CIDADE
NOME NÃO INFORMADO,"SUPORTE TÉCNICO, MANUTENÇÃO E OUTROS SERVIÇOS EM TECNOLOGIA DA INFORMAÇÃO",CENTRO,6209100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS OU FILOSÓFICAS,CENTRO,9491000,CONSELHEIRO LAFAIETE
MERCEARIA NOSSA SENHORA DO ROSARIO,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",CENTRO,4712100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",CENTRO,4930202,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SELEÇÃO E AGENCIAMENTO DE MÃO-DE-OBRA,CONS LAFAIETI,7810800,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ADMINISTRAÇÃO DE CAIXAS ESCOLARES,PAULO VI,8550301,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,REPARAÇÃO E MANUTENÇÃO DE COMPUTADORES E DE EQUIPAMENTOS PERIFÉRICOS,ANGELICA,9511800,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,INSTITUIÇÕES DE LONGA PERMANÊNCIA PARA IDOSOS,QUELUZ,8711502,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",SANTA TEREZINHA,4712100,CONSELHEIRO LAFAIETE
PHARMA EDSON,"COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, SEM MANIPULAÇÃO DE FÓRMULAS",CHAPADA,4771701,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO,CENTRO,4742300,CONSELHEIRO LAFAIETE
CHARME CALCADOS,COMÉRCIO VAREJISTA DE CALÇADOS,CENTRO,4782201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, COM ITINERÁRIO FIXO, INTERMUNICIPAL, EXCETO EM REGIÃO METROPOLITANA",SANTA CRUZ,4922101,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE CALÇADOS,CENTRO,4782201,CONSELHEIRO LAFAIETE
LANCHONETE FRANCO LTDA,"LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES",CENTRO,5611203,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",CENTRO,4772500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ORGANIZAÇÕES SINDICAIS,,9420100,CONSELHEIRO LAFAIETE
BAR AUGUSTO,RESTAURANTES E SIMILARES,CENTRO,5611201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS,CENTRO,4110700,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OUTRAS ATIVIDADES ASSOCIATIVAS PROFISSIONAIS,CENTRO,9412099,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,HOTÉIS,CAMPO ALEGRE,5510801,CONSELHEIRO LAFAIETE
MULTIMINAS MINERACAO - EQUIPAMENTOS,EXTRAÇÃO DE MINÉRIO DE MANGANÊS,SANTO ANTONIO,0723501,CONSELHEIRO LAFAIETE
DROGARIA 24 HORAS,"COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, SEM MANIPULAÇÃO DE FÓRMULAS",CENTRO,4771701,CONSELHEIRO LAFAIETE
ROFAMO'S TURISMO,AGÊNCIAS DE VIAGENS,CENTRO,7911200,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES",EXPEDICIONARIO,5611203,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE MEDICAMENTOS VETERINÁRIOS,ALBINOPOLIS,4771704,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FABRICAÇÃO DE ESQUADRIAS DE METAL,MUSEU,2512800,CONSELHEIRO LAFAIETE
ALENCAR PLACAS,FABRICAÇÃO DE OUTROS PRODUTOS DE METAL NÃO ESPECIFICADOS ANTERIORMENTE,SAO SEBASTIAO,2599399,CONSELHEIRO LAFAIETE
SINAI QUALIFICACAO E CAPACITACAO PROFISSIONAL,INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,CENTRO,4321500,CONSELHEIRO LAFAIETE
CRUZADA NACIONAL DE EVANGELIZACAO,ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS OU FILOSÓFICAS,CENTRO,9491000,CONSELHEIRO LAFAIETE
MOTEL ESCALA,MOTÉIS,BARREIRA,5510803,CONSELHEIRO LAFAIETE
O VESUVIO,"COMÉRCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",CARIJOS,4789001,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES",CENTRO,5611203,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMÉRCIO ATACADISTA DE PRODUTOS DE HIGIENE, LIMPEZA E CONSERVAÇÃO DOMICILIAR",SANTA MATILDE,4649408,CONSELHEIRO LAFAIETE
JO PAPELARIA E PRESENTES,COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,PROGRESSO,4761003,CONSELHEIRO LAFAIETE
REAL TINTAS,COMÉRCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,CENTRO,4741500,CONSELHEIRO LAFAIETE
CASA DO ESTOFADOR NOSSA SENHORA DAS GRACAS,COMÉRCIO VAREJISTA DE ARTIGOS DE COLCHOARIA,CENTRO,4754702,CONSELHEIRO LAFAIETE
DISTRIBUIDORA DOCE MEL,"COMÉRCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",CHAPADA,4721104,CONSELHEIRO LAFAIETE
JORNAL CORREIO DA CIDADE,EDIÇÃO DE JORNAIS NÃO DIÁRIOS,CENTRO,5812302,CONSELHEIRO LAFAIETE
CASA DE CARNE NOSSA SENHORA DA LUZ,COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES,SAO JOAO,4722901,CONSELHEIRO LAFAIETE
CASA DE CARNE NOVA GERACAO,COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES,MANOEL DE PAULA,4722901,CONSELHEIRO LAFAIETE
LAFAIETE CASA DAS NOIVAS,"ALUGUEL DE OBJETOS DO VESTUÁRIO, JÓIAS E ACESSÓRIOS",SAO SEBASTIAO,7723300,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"ATIVIDADES DE ASSISTÊNCIA PSICOSSOCIAL E À SAÚDE A PORTADORES DE DISTÚRBIOS PSÍQUICOS, DEFICIÊNCIA MENTAL E DEPENDÊNCIA QUÍMICA E GRUPOS SIMILARES NÃO",SAO DIMAS,8720499,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ADMINISTRAÇÃO DE CAIXAS ESCOLARES,ALMEIDAS,8550301,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,CENTRO,4530703,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,CENTRO,4781400,CONSELHEIRO LAFAIETE
BAR E MERCEARIA CAMPOS,COMÉRCIO VAREJISTA DE BEBIDAS,SAO GONCALO,4723700,CONSELHEIRO LAFAIETE
FLOR DA SERRA FUTEBOL CLUBE,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,PROGRESSO,9430800,CONSELHEIRO LAFAIETE
ORAL MED,COMÉRCIO VAREJISTA DE ARTIGOS MÉDICOS E ORTOPÉDICOS,CENTRO,4773300,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,CENTRO,8211300,CONSELHEIRO LAFAIETE
"ROCHA MARCAL TRANSPORTE, PECAS E SERVICOS",SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,SANTA MATILDE,4520001,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"ATIVIDADES DE ASSISTÊNCIA PSICOSSOCIAL E À SAÚDE A PORTADORES DE DISTÚRBIOS PSÍQUICOS, DEFICIÊNCIA MENTAL E DEPENDÊNCIA QUÍMICA E GRUPOS SIMILARES NÃO",SANTA MATILDE,8720499,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"CORRETORES E AGENTES DE SEGUROS, DE PLANOS DE PREVIDÊNCIA COMPLEMENTAR E DE SAÚDE",CENTRO,6622300,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES,CENTRO,4722901,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,CENTRO,9430800,CONSELHEIRO LAFAIETE
ORIGINAL KAR,HOLDINGS DE INSTITUIÇÕES NÃO-FINANCEIRAS,CARIJOS,6462000,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,CONDOMÍNIOS PREDIAIS,CENTRO,8112500,CONSELHEIRO LAFAIETE
TELA-TELAS LAILA,"FABRICAÇÃO DE OUTROS ARTEFATOS E PRODUTOS DE CONCRETO, CIMENTO, FIBROCIMENTO, GESSO E MATERIAIS SEMELHANTES",SANTA MATILDE,2330399,CONSELHEIRO LAFAIETE
SANTANA MATERIAIS DE CONSTRUCAO,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE,ANGELICA,4744005,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FABRICAÇÃO DE PRODUTOS DE LIMPEZA E POLIMENTO,PAULO VI,2062200,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES",SAO JOAO,4713002,CONSELHEIRO LAFAIETE
MATERIAL DE CONSTRUCAO TERVO,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE,SAO JOAO,4744005,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"FABRICAÇÃO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS",LOURDES,2542000,CONSELHEIRO LAFAIETE
BAR E MERCEARIA PAULO VI,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",PAULO VI,4712100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,RESTAURANTES E SIMILARES,CARIJOS,5611201,CONSELHEIRO LAFAIETE
SAPEKA,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,CENTRO,4755502,CONSELHEIRO LAFAIETE
MIX BRASIL,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,ANGELICA,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,CONDOMÍNIOS PREDIAIS,MANOEL CORREA,8112500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS,CENTRO,4763601,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"CLUBES SOCIAIS, ESPORTIVOS E SIMILARES",ZONA RURAL,9312300,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ADMINISTRAÇÃO DE CAIXAS ESCOLARES,SAO DIMAS,8550301,CONSELHEIRO LAFAIETE
SEMPRE VIVA,"LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES",CENTRO,4713002,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,CENTRO,4781400,CONSELHEIRO LAFAIETE
MERCADO DO PAI,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",SANTA MATILDE,4712100,CONSELHEIRO LAFAIETE
WM - CENTER,CONDOMÍNIOS PREDIAIS,CENTRO,8112500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO ATACADISTA DE CARNES BOVINAS E SUÍNAS E DERIVADOS,FONTE GRANDE,4634601,CONSELHEIRO LAFAIETE
CASAGRILL,COMÉRCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITÁRIOS,CENTRO,4789005,CONSELHEIRO LAFAIETE
PORTAL DA SORTE,CASAS LOTÉRICAS,CENTRO,8299706,CONSELHEIRO LAFAIETE
SUPRI N GAMES,COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA,CENTRO,4751201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,LABORATÓRIOS CLÍNICOS,SAO SEBASTIAO,8640202,CONSELHEIRO LAFAIETE
OFICINA DO RONEI,SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,SAO DIMAS,4520001,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS PATRONAIS E EMPRESARIAIS,CARIJOS,9411100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,LOCALIDADE VARGAS,9430800,CONSELHEIRO LAFAIETE
DEPOSITO AMAZONAS,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE,PROGRESSO,4744005,CONSELHEIRO LAFAIETE
FINO SABOR,SERVIÇOS DE ALIMENTAÇÃO PARA EVENTOS E RECEPÇÕES - BUFÊ,SAO JOAO,5620102,CONSELHEIRO LAFAIETE
ICMPT,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,SAO SEBASTIAO,9430800,CONSELHEIRO LAFAIETE
ARPE MATERIAIS DE CONSTRUCAO,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO,CENTRO,4330499,CONSELHEIRO LAFAIETE
ARTEFATOS DE CONCRETOS ELI E FILHOS,FABRICAÇÃO DE ARTEFATOS DE CIMENTO PARA USO NA CONSTRUÇÃO,PAULO VI,2330302,CONSELHEIRO LAFAIETE
UNIDADE DE ENSINO MODERNO,EDUCAÇÃO PROFISSIONAL DE NÍVEL TÉCNICO,CENTRO,8541400,CONSELHEIRO LAFAIETE
LOJAO BRASIL,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,CENTRO,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",SANTA TEREZINHA,4930202,CONSELHEIRO LAFAIETE
PADARIA E MERCEARIA PREFERIDA,PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE REVENDA,SAO JOAO,4721102,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,CONSTRUÇÃO DE EDIFÍCIOS,CACHOEIRA,4120400,CONSELHEIRO LAFAIETE
KI MASSAS,SERVIÇOS AMBULANTES DE ALIMENTAÇÃO,VILA RZENDE,5612100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,SAO JOAO,9430800,CONSELHEIRO LAFAIETE
CARTORIO DE PAZ E NOTAS DE BUARQUE DE MACEDO,CARTÓRIOS,DISTRITO BUARQUE DE MACEDO,6912500,CONSELHEIRO LAFAIETE
COPILINE COPIADORA,COMÉRCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITÓRIO,CENTRO,4789007,CONSELHEIRO LAFAIETE
AUTO CENTER LAVAJATO,SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,CENTRO,4520001,CONSELHEIRO LAFAIETE
VAREJAO LAFAIETE,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,CENTRO,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FABRICAÇÃO DE LATICÍNIOS,PAULO VI,1052000,CONSELHEIRO LAFAIETE
O BOTICARIO,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",CENTRO,4772500,CONSELHEIRO LAFAIETE
PSDB/CL,ATIVIDADES DE ORGANIZAÇÕES POLÍTICAS,MANOEL CORREA,9492800,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA,CARIJOS,4751201,CONSELHEIRO LAFAIETE
MOVEIS FERREIRA,FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE MADEIRA,SANTO ANTONIO,3101200,CONSELHEIRO LAFAIETE
STUDIO FOTOGRAFICO ANDRE LUIZ,"ATIVIDADES DE PRODUÇÃO DE FOTOGRAFIAS, EXCETO AÉREA E SUBMARINA",CENTRO,7420001,CONSELHEIRO LAFAIETE
FERRO VELHO SAO JORGE,COMÉRCIO VAREJISTA DE OUTROS ARTIGOS USADOS,CARIJOS,4785799,CONSELHEIRO LAFAIETE
CFC SAO CRISTOVAO,FORMAÇÃO DE CONDUTORES,SAO SEBASTIAO,8599601,CONSELHEIRO LAFAIETE
COMUNIDADE TERAPEUTICA DO BOM PASTOR,"ATIVIDADES DE ASSISTÊNCIA PSICOSSOCIAL E À SAÚDE A PORTADORES DE DISTÚRBIOS PSÍQUICOS, DEFICIÊNCIA MENTAL E DEPENDÊNCIA QUÍMICA E GRUPOS SIMILARES NÃO",RANCHO NOVO,8720499,CONSELHEIRO LAFAIETE
CLINICA SANTO ANTONIO,"ATIVIDADES DE ATENDIMENTO HOSPITALAR, EXCETO PRONTO-SOCORRO E UNIDADES PARA ATENDIMENTO A URGÊNCIAS",SAO SEBASTIAO,8610101,CONSELHEIRO LAFAIETE
PT DO B - CL,ATIVIDADES DE ORGANIZAÇÕES POLÍTICAS,SANTA MATILDE,9492800,CONSELHEIRO LAFAIETE
CONSTRUCENTER,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL,CENTRO,4744099,CONSELHEIRO LAFAIETE
GRACA MODAS,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,CENTRO,4781400,CONSELHEIRO LAFAIETE
FAP MODAS,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,SAGRADO CORACAO DE JESUS,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE ALIMENTAÇÃO PARA EVENTOS E RECEPÇÕES - BUFÊ,MUSEU,5620102,CONSELHEIRO LAFAIETE
AUTO LAFAIETE,"COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS NOVOS",AREAL,4511101,CONSELHEIRO LAFAIETE
RADIOLOGICA IMAGEM & DIAGNOSTICO,"SERVIÇOS DE DIAGNÓSTICO POR IMAGEM COM USO DE RADIAÇÃO IONIZANTE, EXCETO TOMOGRAFIA",CENTRO,8640205,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"SERVIÇOS DE LAVAGEM, LUBRIFICAÇÃO E POLIMENTO DE VEÍCULOS AUTOMOTORES",SAO SEBASTIAO,4520005,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,CENTRO,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DE ÓPTICA,CENTRO,4774100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ATENÇÃO AMBULATORIAL NÃO ESPECIFICADAS ANTERIORMENTE,CAMPO ALEGRE,8630599,CONSELHEIRO LAFAIETE
COLEGIO MONTEIRO LOBATO,ENSINO FUNDAMENTAL,PROGRESSO,8513900,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"FABRICAÇÃO DE MOTORES E TURBINAS, PEÇAS E ACESSÓRIOS, EXCETO PARA AVIÕES E VEÍCULOS RODOVIÁRIOS",CARIJOS,2811900,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS,CAMPO ALEGRE,8630503,CONSELHEIRO LAFAIETE
M.SILVA - LOCADORA E GRAMADORA,SERVIÇOS DE OPERAÇÃO E FORNECIMENTO DE EQUIPAMENTOS PARA TRANSPORTE E ELEVAÇÃO DE CARGAS E PESSOAS PARA USO EM OBRAS,REZENDE,4399104,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ALUGUEL DE IMÓVEIS PRÓPRIOS,CENTRO,6810202,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES",JARDIM AMERICA,5611203,CONSELHEIRO LAFAIETE
SOMAR ENGENHARIA DE AGRIMENSURA,"SERVIÇOS DE CARTOGRAFIA, TOPOGRAFIA E GEODÉSIA",ARCADIA,7119701,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DE JOALHERIA,CENTRO,4783101,CONSELHEIRO LAFAIETE
DIGI-MOREIRA,PREPARAÇÃO DE DOCUMENTOS E SERVIÇOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NÃO ESPECIFICADOS ANTERIORMENTE,CENTRO,8219999,CONSELHEIRO LAFAIETE
PARTIDO PROGRESSISTA CONSELHEIRO LAFAIETE,ATIVIDADES DE ORGANIZAÇÕES POLÍTICAS,ROSARIO,9492800,CONSELHEIRO LAFAIETE
EDIFICIO ANTONIO CARLOS DE SOUZA,CONDOMÍNIOS PREDIAIS,CENTRO,8112500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",SAO JUDAS TADEU,4617600,CONSELHEIRO LAFAIETE
PRTB - CONSELHEIRO LAFAIETE,ATIVIDADES DE ORGANIZAÇÕES POLÍTICAS,MUSEU,9492800,CONSELHEIRO LAFAIETE
BR.PECAS USADAS,COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS USADOS PARA VEÍCULOS AUTOMOTORES,GAGE,4530704,CONSELHEIRO LAFAIETE
AJR INSTALACOES LTDA,"INSTALAÇÕES HIDRÁULICAS, SANITÁRIAS E DE GÁS",SAO JOAO,4322301,CONSELHEIRO LAFAIETE
ECOART RINOLDI STONES,"APARELHAMENTO DE PLACAS E EXECUÇÃO DE TRABALHOS EM MÁRMORE, GRANITO, ARDÓSIA E OUTRAS PEDRAS",DISTRITO INDUSTRIAL,2391503,CONSELHEIRO LAFAIETE
RML CONSTRUCOES,CONSTRUÇÃO DE EDIFÍCIOS,PROGRESSO,4120400,CONSELHEIRO LAFAIETE
HABITAR EMPREENDIMENTOS IMOBILIARIOS,CORRETAGEM NA COMPRA E VENDA E AVALIAÇÃO DE IMÓVEIS,ROSARIO,6821801,CONSELHEIRO LAFAIETE
ROCHEDAO,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",ROCHEDO,4712100,CONSELHEIRO LAFAIETE
SICOOB CREDICOM,COOPERATIVAS DE CRÉDITO MÚTUO,CENTRO,6424703,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE ALIMENTAÇÃO PARA EVENTOS E RECEPÇÕES - BUFÊ,SAO JOAO,5620102,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OUTRAS ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE,CENTRO,8690999,CONSELHEIRO LAFAIETE
CENTRO MEDICO SANTANA,ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA REALIZAÇÃO DE PROCEDIMENTOS CIRÚRGICOS,ALBERTINA,8630501,CONSELHEIRO LAFAIETE
PARAOPEBA PRODUTOS ALIMENTICIOS,"FABRICAÇÃO DE FARINHA DE MILHO E DERIVADOS, EXCETO ÓLEOS DE MILHO",ZONA RURAL,1064300,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE ENGENHARIA,CENTRO,7112000,CONSELHEIRO LAFAIETE
AUTOCAR BATERIAS,COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,CARIJOS,4530703,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,LOTEAMENTO DE IMÓVEIS PRÓPRIOS,CENTRO,6810203,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,CENTRO,8211300,CONSELHEIRO LAFAIETE
BOI AVENIDA,RESTAURANTES E SIMILARES,CENTRO,5611201,CONSELHEIRO LAFAIETE
RESIDENCIAL SANTO AGOSTINHO,CONDOMÍNIOS PREDIAIS,SANTO AGOSTINHO,8112500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS E MOTONETAS,MANOEL DE PAULA,4543900,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"CONFECÇÃO, SOB MEDIDA, DE PEÇAS DO VESTUÁRIO, EXCETO ROUPAS ÍNTIMAS",CENTRO,1412602,CONSELHEIRO LAFAIETE
LOCAR,ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS,CARIJOS,8630503,CONSELHEIRO LAFAIETE
RENATO GAS,COMÉRCIO VAREJISTA DE GÁS LIQÜEFEITO DE PETRÓLEO (GLP),ROCHEDO,4784900,CONSELHEIRO LAFAIETE
